"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
29,"_Risk-assessment_100taps.json","PDF Specific Risk Assessment Guidance","Specific Risk Assessment Guidance. Risk assessments take into account a large number of everyday things that may appear harmless or go unnoticed but could be dangerous if not recognised.","https://www.barnsley.gov.uk/media/4997/trips-and-outings.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Risk-based_100taps.json","PDF Contract research report","Best practice for risk based inspection as a part of plant integrity management. Mr J B Wintle and Mr B W Kenzie TWI. Granta Park Great Abington.","http://www.hse.gov.uk/Research/crr_pdf/2001/crr01363.pdf"
2,"_Risk-based_100taps.json","PDF A risk-based","A risk-based methodology for establishing and managing backlog. Dh information reader box. Policy HR / Workforce Management Planning Clinical.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/148143/Backlog_costing.pdf"
3,"_Risk-based_100taps.json","Risk Based Evidence Profile - Cornwall Council","The Risk Based Evidence Profile is produced each year to provide Cornwall Fire, Rescue and Community Safety (CFRCS) Service with a comprehensive understanding of risks relating to fire...","http://www.cornwall.gov.uk/rbep"
4,"_Risk-based_100taps.json","PDF Risk Based Inspection IT Systems","• Data that generate views are also used in a sophisticated risk algorithm. Slide 6. © Risk Based Inspection IT Systems ","http://www.mhra.gov.uk/home/groups/comms-ic/documents/websiteresources/con272259.pdf"
5,"_Risk-based_100taps.json","PDF Appendix N | 3. Risk Based Verification","Risk Based Verification is a method of applying different levels of checks to benefit claims according to the risk associated with those claims.","https://www.ashford.gov.uk/media/2189/risk-based-verification-policy.pdf"
6,"_Risk-based_100taps.json","PDF Cambridge City Council","RISK BASED VERIFICATION REVIEW Not a Key Decision. 1. Executive summary. 1.1 Following the publication of DWP circular HB/CTB S11/2011...","https://democracy.cambridge.gov.uk/documents/s28831/Risk%20Based%20Verification%20Review.pdf"
7,"_Risk-based_100taps.json","PDF Prioritisation of surveillance for rare and scarce | Assess risk to species","The adoption of a 'risk-based' framework is intended to minimise the risk of species extinction (or other significant negative impact), whilst allowing a rational deployment of limited resources.","http://jncc.defra.gov.uk/pdf/Risk-based%20approach.pdf"
8,"_Risk-based_100taps.json","Development of risk-based sampling guidance for enforcement officers...","While guidance suggests that a risk based approach should be applied, there is little advice available on the appropriate method of risk assessment.","https://www.food.gov.uk/science/research/research/choiceandstandardsresearch/fs222001"
9,"_Risk-based_100taps.json","PDF Risk-based strategies to prepare for","PREPSYS (Pest Risk Evaluation and Pest management SYStems) is a new project, under the Euphresco initiative...","https://www.forestry.gov.uk/pdf/FR_prepsys_marzano_poster_2017.pdf/$FILE/FR_prepsys_marzano_poster_2017.pdf"
10,"_Risk-based_100taps.json","PDF Setting price controls for 2015-20","We explained that our risk-based review process would contain tests for high quality in four areas. · Outcomes - the company's key proposed deliverables for consumers...","https://www.ofwat.gov.uk/wp-content/uploads/2015/11/pap_pos20140310pr14pq.pdf"
11,"_Risk-based_100taps.json","PDF GLA10/7.1 Risk-Based","BOARD PAPER REFERENCE - GLA10/7.1 - RISK BASED APPROACH Issues. 2. Board to agree that the decision to switch to a risk-based approach should be.","http://www.gla.gov.uk/media/2008/gla10-71-risk-based-approach.pdf"
12,"_Risk-based_100taps.json","PDF Risk-based health and safety regulation","Risk-based health and safety regulation. Our strategy for Britain's railways. Richard Price, Chief Executive, Office of Rail Regulation, Great Britain1 International Railway Safety Conference London...","http://orr.gov.uk/__data/assets/pdf_file/0010/4789/strategy-for-risk-based-health-safety-regulation.pdf"
13,"_Risk-based_100taps.json","Mansfield District Council Risk-Based Approach to Determining Likely...","Failure to apply this Risk-based Assessment may result in the Council (MDC) refusing applications, as MDC cannot ensure that possible impacts on woodlark/nightjar have been adequately addressed.","https://www.mansfield.gov.uk/CHttpHandler.ashx?id=7530&p=0"
14,"_Risk-based_100taps.json","Risk based internal (rbia)","Risk based internal (rbia). 1. introduction. RBIA is an approach that focuses on the response of the organisation to the risks it faces in achieving its goals and objectives.","https://www.arun.gov.uk/download.cfm?doc=docm93jijm4n1203.pdf&ver=834"
15,"_Risk-based_100taps.json","Risk-based GLP quality assurance programme - MHRA Inspectorate","Having a risk-based GLP QA programme should offer facilities the flexibility to focus their resources in areas that present the biggest risk to their compliance status.","https://mhrainspectorate.blog.gov.uk/2015/09/29/risk-based-glp-quality-assurance-programme/"
16,"_Risk-based_100taps.json","The risk-based approach to preventing money laundering","Adopting a risk-based approach implies the adoption of a risk-management process for dealing with money laundering and terrorist financing.","http://www.gamblingcommission.gov.uk/for-gambling-businesses/Compliance/General-compliance/AML/Approach-to-AML/The-risk-based-approach-to-preventing-money-laundering.aspx"
17,"_Risk-based_100taps.json","Risk Based Response","Risk based response. We regularly review and assess our plans to deliver emergency response services.","http://www.staffordshirefire.gov.uk/628.asp"
18,"_Risk-based_100taps.json","PDF A risk based approach to adaptation monitoring and evaluation to...","A risk based adaptation monitoring, evaluation and decision making framework, shown in Figure 1, could contribute to overcoming a number of existing adaptation challenges.","https://www.london.gov.uk/sites/default/files/gla_migrate_files_destination/Ashley%20Kingsborough%20%26%20Prof%20Jim%20Hall.pdf"
19,"_Risk-based_100taps.json","Securing student success: risk-based regulation for teaching...","The OfS will introduce the new regulatory framework: a risk-based approach to higher education with an unflinching focus on the student.","https://consult.education.gov.uk/higher-education/higher-education-regulatory-framework"
20,"_Risk-based_100taps.json","Tax Risk Based Audit System Development in Tajikistan - News...","Risk Based Audit (RBA) is a modern system of automated selection of taxpayers for tax auditing, based on objective risk parameters rather than discretionary selection by individual tax officials.","http://webarchive.nationalarchives.gov.uk/20170209211404/https://www.gov.uk/government/world-location-news/tax-risk-based-audit-system-development-in-tajikistan"
21,"_Risk-based_100taps.json","Risk-based and proportionate security strategy | Public Website","Taking the time to develop a coherent, holistic, risk based and proportionate security strategy, supported by effective governance structures, is essential in ensuring success.","https://www.cpni.gov.uk/developing-security-strategy"
22,"_Risk-based_100taps.json","RISK BASED INVESTMENT SOLUTIONS LIMITED - Overview...","Please press ENTER to search. Risk based investment solutions limited. Risk based investments solutions ltd.","https://beta.companieshouse.gov.uk/company/08818161"
23,"_Risk-based_100taps.json","A Risk-based framework for geotechnical asset... - Highways England","You are here: HA home > Knowledge Compendium > A Risk-based framework for geotechnical asset management.","http://www.highways.gov.uk/knowledge/publications/a-risk-based-framework-for-geotechnical-asset-management/"
24,"_Risk-based_100taps.json","PDF Capital market competitiveness","Do such initiatives threaten market competitiveness? The role of enforcement in a principles‐based, risk‐based system of regulation and supervision Market misconduct and principles‐based, risk‐based regulation","https://www.cityoflondon.gov.uk/business/eu-and-regulation/publications/Documents/professor-eilis-ferran-paper.pdf"
25,"_Risk-based_100taps.json","PDF Tackling this scourge is a priority for anyone","A risk-based approach recognises that the bribery threat to organisations varies across jurisdictions, business sectors, business partners and transactions.","https://www.justice.gov.uk/downloads/legislation/bribery-act-2010-guidance.pdf"
26,"_Risk-based_100taps.json","NEB23 Risk Based Approach to Development Management.","You are here: Home | Downloads | Core Strategy Examination | NEB23 Risk Based Approach to Development Management. Coal Authority.","https://www.rotherham.gov.uk/corestrategyexamination/downloads/file/81/neb23_risk_based_approach_to_development_management_coal_authority_2013"
27,"_Risk-based_100taps.json","Device Testing - Digital Marketplace","Features Approach can be risk based, exploratory or script / execution Can use existing customers scripts or Edge can build scripts","https://www.digitalmarketplace.service.gov.uk/g-cloud/services/975297224304794"
28,"_Risk-based_100taps.json","PDF Our defined benefit | Risk-based prioritisation","Implementing our strategy Assessing risk Setting policies Deciding interventions Risk-based prioritisation Implementing our interventions Measuring impact and reviewing our approach.","http://www.thepensionsregulator.gov.uk/docs/draft-db-regulatory-strategy.pdf"
29,"_Risk-based_100taps.json","Flood Risk Management Plans | Flood risk | Wandsworth Council","A risk based approach is taken and categorises land uses into different vulnerabilities, which are appropriate to different flood zones.","http://www.wandsworth.gov.uk/info/200237/local_plan_-_evidence_base/505/flood_risk/3"
30,"_Risk-based_100taps.json","PDF Internal Audit Strategic Plan 2017-22 | Risk Rating Medium Medium","2.7 The Public Sector Internal Audit Standards (PSIAS) require that the Audit Manager must 'establish risk-based plans to determine the priorities for the internal audit activity, consistent with the...","https://democracy.west-norfolk.gov.uk/documents/s13378/Internal%20Audit%20Plan.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Risk-ranking_100taps.json","PDF Risk ranking. CRR131/1997","Contents. Contents. Contents. Contents. Contents. Contents. Contents. Contents. Contents. Contents.","http://www.hse.gov.uk/Research/crr_pdf/1997/crr97131.pdf"
2,"_Risk-ranking_100taps.json","PDF Relative risk ranking of ready-to-eat foods for vulnerable groups","The aim was to identify which risk ranking tools should be used in future risk assessments and to analyse the strengths and weaknesses of different approaches.","https://acmsf.food.gov.uk/sites/default/files/acm_1136_risk%20ranking.pdf"
3,"_Risk-ranking_100taps.json","PDF Contaminated Land Inspection Strategy | Table 1: Risk scoring system","1.2 Risk Ranking The initial risk ranking system arranged 165 sites into the highest priority category with a risk score of 24 to 36.","https://www.brent.gov.uk/media/328886/Contaminated%20land%20inspection%20strategy,%20revised%20risk%20prioritisation%20May%202007.pdf"
4,"_Risk-ranking_100taps.json","PDF Delta-Simons Environmental Consultants Limited","Rank Very Low Low Medium High Very High. Appendix I: risk rank definitions. Definition in Context. No hazards to the Site have been identified, as such...","https://www.derbyshire.gov.uk/planningdocuments/CD5-0212-157/5.1200.8/01-Application-Documents/Risk%20Rank%20Definitions.pdf"
5,"_Risk-ranking_100taps.json","PDF Rail Accident Report","Additional risk mitigation measures justified by increased risk ranking scores should be considered and implemented (paragraph 62).","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/410625/140626_R142014_Aspatria.pdf"
6,"_Risk-ranking_100taps.json","PDF Andrew Eyles","Additional risk mitigation measures justified by increased risk ranking scores should be considered and implemented.","http://orr.gov.uk/__data/assets/pdf_file/0013/18103/raib-aspatria-2015-06-04.pdf"
7,"_Risk-ranking_100taps.json","PDF Risk | No Ranking","Risk Risk Ranking. GOVERNANCE 12 GOV12 Weak process and policies around communicating with a. Risk Register - Haringey Pension Fund. Risk Cat Ref No. Risk Risk Ranking.","https://www.minutes.haringey.gov.uk/documents/s98899/10%20-%20Appendix%201.pdf"
8,"_Risk-ranking_100taps.json","PDF Annex B Risk / Ranking Input from Workshops","• Analysis of Questionnaire Responses (Annex A) • Risk / Ranking Input from Workshops (Annex B) • Analysis and Notes from Meetings and Workshops. We include here the.","https://www.sia.homeoffice.gov.uk/Documents/research/sia_in-house_report.pdf"
9,"_Risk-ranking_100taps.json","PDF The Rialton Link","Current Quantitative Evaluation. 23. Cost Risk Ranking. Schedule Risk Combined Risk Cost Assumptions.","http://www.cornwall.gov.uk/media/3630541/Appendix-L-Risk-Log.pdf"
10,"_Risk-ranking_100taps.json","PDF Community and Enterprise","Risk ranking matrix (risk ranking = impact X likelihood. 4 of 5. Data Protection Risk Assessment - Body-worn video (recording sound and vision) used by Bailiffs during enforcement visits.","http://www.flintshire.gov.uk/en/PDFFiles/Council-Tax/Risk-assessment-BWV.pdf"
11,"_Risk-ranking_100taps.json","PDF Risk Management Strategy | 4. Risk Ranking","4. Risk Ranking. All risks will be rated for the likelihood that they may occur and their potential impact. This will allow for risks to be ranked and prioritized...","https://www.charnwood.gov.uk/files/documents/risk_management/Risk%20Management%20Strategy.pdf"
12,"_Risk-ranking_100taps.json","PDF River Crossings - Ground | 4. Geotechnical Risk","Current Risk. Ranking. Current Risk. Ranking. Natural ground gas Diaphragm wall obstructions High groundwater table Historic jetties River wall and tie back anchors Dredging in the Chalk.","http://content.tfl.gov.uk/st-river-crossings-ground-investigation-desk-study-statement-of-intent.pdf"
13,"_Risk-ranking_100taps.json","PDF Subject | Leadership Dashboard - Risk Management","...the number of Red risks under either the Corporate or Service risk registers, and the number of risks where risk-ranking scores have increased over the last quarter.","http://democracy.rochdale.gov.uk/documents/s45143/Risk%20Management%20-%20Quarter%203%20201516%20Progress%20Report%2007.03.16%20Final%20Copy.pdf"
14,"_Risk-ranking_100taps.json","Integration Joint Board | 4. Current Status of Partners' Risk Registers","Likelihood Consequences Risk Ranking Risk Level. 5 4 20 Very High Jan 2016: Risk description and preliminary risk scores. added by Risk Owner.","https://www.glasgow.gov.uk/CHttpHandler.ashx?id=32335&p=0"
15,"_Risk-ranking_100taps.json","PDF USER NOTE | 6. Overview of the Risk Assessment Process","Ranking. Risk. Ranking.","https://www.igt.hscic.gov.uk/KnowledgeBaseNew/ISMS%20Risk%20Assessment%20Manual%20v1.4.pdf"
16,"_Risk-ranking_100taps.json","PDF Balance of risk","The two measures of risk shown in Figure 3 above result in a broadly similar output, with both water resources and sludge positioned in the middle of the value chain in terms of risk ranking.","https://www.ofwat.gov.uk/wp-content/uploads/2015/12/rpt_com201512pwcrisk.pdf"
17,"_Risk-ranking_100taps.json","PDF West lothian council | HOW TO CARRY OUT A RISK ASSESSMENT","22. Once the assessment has been completed, if the task still produces a high residual risk ranking then additional administrative controls called safe systems of work should be created.","https://www.westlothian.gov.uk/media/14603/Risk-Assessment-Guidance-Jan-2017/pdf/Risk_Assessment_-_Guidance.pdf"
18,"_Risk-ranking_100taps.json","PDF Business Continuity Terminology","Risk Management Process Risk Mitigation Risk Priority. Risk Ranking Risk Rating Matrix Risk Retention Risk Treatment.","https://cms.manchester.gov.uk/download/downloads/id/21419/business_continuity_terminology.pdf"
19,"_Risk-ranking_100taps.json","PDF Statistics for Financial Risk","95%. 394,643. Regression and Rank Information for Financial Risk.","https://www.slough.gov.uk/downloads/QRA-financial-risk-A332.pdf"
20,"_Risk-ranking_100taps.json","PDF Risk and opportunity management | 15. Risk ranking table/Matrix","15. Risk ranking table/Matrix. The risk rating is based upon the the result of any mitigation measures.","https://www.adur-worthing.gov.uk/media/media,115987,en.pdf"
21,"_Risk-ranking_100taps.json","PDF Final Report to the Department of the Environment","Assignment of relative risk ranking. Risk is made up of a combination of two factors  frequency and consequence (which can be weighted to indicate how risk averse a company might be).","http://dwi.defra.gov.uk/research/completed-research/reports/dwi0808.pdf"
22,"_Risk-ranking_100taps.json","PDF National Indicator 188","Appendix 2 - Risk Assessment - Corporate by Risk Ranking ……...p7.","https://www.stalbans.gov.uk/Images/Level%201%20report%20final_tcm15-29675.pdf"
23,"_Risk-ranking_100taps.json","DOC north-ayrshire.gov.uk/Documents/EducationalServices/cat-RF-S1-cat...","Risk Ranking Total. Up to 14 Low  15-27 Med
 28+ High. Robustness of Business Plan (Business Team) Assessment of organisation in relation to: Viability of business plan Detailed...
","https://www.north-ayrshire.gov.uk/Documents/EducationalServices/cat-RF-S1-cat-request.doc"
24,"_Risk-ranking_100taps.json","PDF LWARB Risk Management Strategy","12345 Impact. Risk Ranking: High Medium Low. 4.3. Risk Management.","https://www.lwarb.gov.uk/wp-content/uploads/2015/04/Risk-Management-Strategy.pdf"
25,"_Risk-ranking_100taps.json","Boston Borough Council","Therefore, a site associated with a high risk of contamination (such as a former gas works) is not considered a high priority if there is no apparent link to a sensitive receptor...","http://www.boston.gov.uk/CHttpHandler.ashx?id=10974&p=0"
26,"_Risk-ranking_100taps.json","PDF Lead Local Flood Authority | Local Flood Risk Ranking","Local Flood Risk Ranking. Records of local flooding (internal property flooding only as evidenced by LLFA). No flood records or local flood risk.","https://www.norfolk.gov.uk/-/media/norfolk/downloads/rubbish-recycling-planning/flood-and-water-management/guidance-on-norfolk-county-councils-lead-local-flood-authority-role-as-statutory-consultee-to-planning.pdf"
27,"_Risk-ranking_100taps.json","PDF Clackmannanshire Council","A walkover survey rarely provides enough quantitative data to downgrade the risk ranking of the site, and so a Preliminary Risk Assessment will be needed.","http://clacks.gov.uk/document/777.pdf"
28,"_Risk-ranking_100taps.json","PDF Contents | 1.2 Risk Control Focused on the Methodology","It has also been used for several years in many industries, and has proven its worth for hazard identification and, when combined with risk ranking, for simple risk assessment.","http://webarchive.nationalarchives.gov.uk/+/http:/www.bis.gov.uk/files/file22888.pdf"
29,"_Risk-ranking_100taps.json","PDF Cambridge City Council Contaminated Land Strategy 2009","Following the completion of the risk ranking process, the Council's Scientific Team reviewed the prioritisation list.","https://www.cambridge.gov.uk/sites/default/files/docs/Contaminated%20Land%20Strategy.pdf"
30,"_Risk-ranking_100taps.json","PDF Contaminated Land","Risk ranking of sites. Ranking software purchased by August 2002 4.6 Systematic recording of potentially contaminated sites (conceptual model) and initial risk ranking.","http://www.medway.gov.uk/pdf/contaminatedland.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Risk-score_100taps.json","Operator Compliance Risk Score (OCRS): How the system... - GOV.UK","OCRS is used to calculate the risk of commercial vehicle operators not following the rules on roadworthiness and traffic - how the system works, what your score means and how it can change.","https://www.gov.uk/operator-compliance-risk-score/how-the-system-works"
2,"_Risk-score_100taps.json","What is your Operator Compliance Risk Score","OCRS is a risk-based mechanism used to calculate the likelihood of an operator being For more information on OCRS see the Operator Compliance Risk Score FAQs for Operators: Operator...","http://www.transportoffice.gov.uk/crt/doitonline/bl/help/whatisyourOperatorComplianceRiskScore.htm"
3,"_Risk-score_100taps.json","PDF Risk Q2 2017/18 | If Treat, target risk score and explanation","Appendix B. Action/s (monitored in P+). If Treat, target risk score and explanation. Residual (net) risk score. Likelihood Impact Total.","http://moderngov.boston.gov.uk/documents/s3773/Appendix%20B%20-%20Quarter%202%20Risk%20details.pdf"
4,"_Risk-score_100taps.json","PDF Iron | APPENDIX 6 - Risk Score Profile","Iron mains population by Risk value (MRPS Version 5, May 2002) 70. APPENDIX 6 - Risk Score Profile. Mains Length ('K00m0s,KTmhso)usands.","http://www.hse.gov.uk/GAS/supply/mainsreplacement/images/app6.pdf"
5,"_Risk-score_100taps.json","PDF CEX 138 - Refresh of Corporate Risk Register","· The average risk score has moved from 12.1 to 12.7. 3. Background. 3.1 Zurich facilitated a CLT refresh of the Corporate Risk Register on 13 September.","http://democraticservices.hounslow.gov.uk/documents/s130264/Risk%20Register%20Refresh%20Cabinet%20December%202016.pdf"
6,"_Risk-score_100taps.json","PDF Report of the Director of Finance & ICT | Risk Score","The risk score reflects a combination of the risk occurring (probability) and the likely severity (financial impact). A low risk classification is based on a score of 4 or less...","https://www.derbyshire.gov.uk/images/2018-01-24%20Risk%20Register_tcm44-297090.pdf"
7,"_Risk-score_100taps.json","PDF Risk | Target Score","Glossary of Terms Risk Consequences Mitigation Current Risk Score Corporate Objectives Target Risk Score Service Unit Manager Action Plan.","https://democracy.scarborough.gov.uk/documents/s58725/14220%20-%20Risk%20Matrix.pdf"
8,"_Risk-score_100taps.json","PDF Scoring Risks","The scores for the likelihood and impact are first multiplied together, and then a weighting factor equal to 2 x impact score is added, to determine the overall risk score...","http://democracy.walthamforest.gov.uk/documents/s59709/Appendix%20B.pdf"
9,"_Risk-score_100taps.json","PDF Risk scoring","Risk scoring methodology. Appendix 2. PROBABILITY.","https://www.london.gov.uk/moderngov/documents/s35600/08b_Corporate%20RR%20Appendix%202.pdf"
10,"_Risk-score_100taps.json","PDF London Borough of Tower Hamlets - Risk Scoring Matrix","Using the Risk Matrix below a likelihood score of Possible (3) and an Impact of High(4) gives a risk score of 12 (Amber).","http://democracy.towerhamlets.gov.uk/documents/s119879/Enc.%204%20for%20Quarterly%20Risk%20Management%20Update.pdf"
11,"_Risk-score_100taps.json","PDF FSA Project Code","Each area was assigned a risk score based on a risk matrix as detailed in Table 1, with the exception of different population cut-offs (Table 2) to take account of differences in population pressures.","https://www.food.gov.uk/sites/default/files/Norovirus%20surveillance%20report_0.pdf"
12,"_Risk-score_100taps.json","PDF DATASHEET","All the strands of evidence are combined to give an overall risk score between 0 and 18. An overall score above 8 indicates both the nitrogen loading data and the monitored concentrations agree that...","http://apps.environment-agency.gov.uk/static/documents/nvz/NVZ2017_G76_Woburn_Sands_Datasheet.pdf"
13,"_Risk-score_100taps.json","PDF Impacts | Risk Matrix","Impact Score.","https://www.hertfordshire.gov.uk/media-library/documents/about-the-council/data-and-information/risk-matrix.pdf"
14,"_Risk-score_100taps.json","PDF Appendix 5 - StAR Package, Risk Register","Initial Risk Score. Mitigation Measures. Residual Severity. Residual Risk. 01/09/2016.","https://www.kent.gov.uk/__data/assets/pdf_file/0003/61824/Appendix-5-Risk-Register.pdf"
15,"_Risk-score_100taps.json","PDF Small Surface Area Products","2. Exemplar List of Small surface area contact ratio Product Types 4. Worked Examples of Calculations of Contact Risk Score (C)","http://dwi.defra.gov.uk/drinking-water-products/advice-and-approval/advicesheet8.pdf"
16,"_Risk-score_100taps.json","PDF Corporate Risk Register 2017-18 | Score","Resid ual Risk. Score. RAG status. Resi dual Likel ihoo. d. Resid ual Risk.","https://www.minutes.haringey.gov.uk/documents/s99178/12.%20Corporate%20Risk%20Register%202017-18.pdf"
17,"_Risk-score_100taps.json","Papworth Hospital | Risk scoring explained","...the risk of not surviving surgery is calculated as a percentage according to the patient's risk factors  this is often referred to as a 'risk score'.","http://webarchive.nationalarchives.gov.uk/20120507013414/http://www.papworthhospital.nhs.uk/content.php?/clinical_quality/healthcare_professionals/clinical_outcomes/risk_scoring_explained"
18,"_Risk-score_100taps.json","Station Risk Scores - North Yorkshire Fire & Rescue Service","We do this by giving each incident type a weighting and then adding together all the incidents in that station area to provide a final risk score.","http://www.northyorksfire.gov.uk/about-us/performance/risk"
19,"_Risk-score_100taps.json","PDF Slough Partnering Highways | Retained Risk score","Inherent Risk Score. Consequences. Mitigation. Retained Risk score. • Capital & Revenue Budgets Monthly Meeting monitors expenditure.","https://www.slough.gov.uk/downloads/highways-and-transport-risk-register-2014-2015.pdf"
20,"_Risk-score_100taps.json","PDF Policy | 4 MODAL RISK DEVELOPMENTS","Risk Score. Risk Management. Action Plan.","http://content.tfl.gov.uk/item04-strategic-risk-management-progress-report.pdf"
21,"_Risk-score_100taps.json","PDF Appendix","Gross Risk Score. Revised Residual Impact Risk Score. 6. 3 6.","http://mycouncil.oxford.gov.uk/documents/s29123/Appendix%202%20Discretionary%20Housing%20Payment%20Policy%20Risk%20Register.pdf"
22,"_Risk-score_100taps.json","PDF CITY OF | Current Risk Score","Owner - CX. Controller - AD-CRD. Current Risk Score. Likelihood Likelihood. Target Risk Score at end of. 2014/15. Assurance -Status.","http://epetitions.lincoln.gov.uk/documents/s19311/Appendix%20A%20-%20Strategic%20Risk%20Register-%20August%202015.pdf"
23,"_Risk-score_100taps.json","PDF Initial Risk Assessment | Risk Score","Risk Score. 68. A numerical rating is applied to each cell (see Table 1) For example a 'Priority' of 'Highly Desirable' is worth 3 points and a 'Cost' of '£501-£1m' is worth 5 points.","https://www.bournemouth.gov.uk/councildemocratic/AboutYourCouncil/AboutYourCouncilDocs/cscamp/initial-risk-assessment-cscamp-2017-2020.pdf"
24,"_Risk-score_100taps.json","XLS manchester.gov.uk/download/downloads/id/21010/strategic_risk...","Risk Description. Existing Controls. L. I. Risk Score. Response Actions.","https://cms.manchester.gov.uk/download/downloads/id/21010/strategic_risk_register_template_for_schools.xls"
25,"_Risk-score_100taps.json","PDF Risk","Opened Risk score Existing Controls in Place before controls. Aug-14 15 BBLP were awarded HC's contract for Public Realm Services in 2013 and as part of this Contract...","https://councillors.herefordshire.gov.uk/documents/s50052874/Appendix%20B%20-%20service%20level%20risk.pdf"
26,"_Risk-score_100taps.json","PDF Risk","Delay to start of scheme. Risk Score.","https://www.torbay.gov.uk/media/1985/appd-riskassessment.pdf"
27,"_Risk-score_100taps.json","PDF Audit and risk committee report","The overall risk score reduces from 16 (Very High) to 8 (Medium). 2.10 - 5-year land supply The loss of an appeal on a major site has further reduced the 5-year land supply identified in the LDF.","https://democracy.west-norfolk.gov.uk/documents/s2268/Corporate%20Risk%20Monitoring%20Report.pdf"
28,"_Risk-score_100taps.json","PDF Paper 8 | Medium Risk","Therefore the risk score has been assessed as 15. The risk score has been reduced to 12 due to agreement on pay and reward and project delivery progressing towards the 31/3/16.","http://www.firescotland.gov.uk/media/876897/151210_stc_paper_8_risk_reg.pdf"
29,"_Risk-score_100taps.json","PDF Flats FRA - Hackney","11 Risk Score. Flats FRA - Hackney 1-16 Malcolm House. 1-16 Malcolm House. Page 29 of 30. Risk Score. Next Assessment Due.","https://www.hackney.gov.uk/assets/documents/Malcolm-House-1-16-FRA.pdf"
30,"_Risk-score_100taps.json","PDF Strategic Risk Register","Risk Score: 0 - 1 Insignificant  2 - 6 Low Risk
 8 - 15 - Medium Risk
 16 - 25 High Risk Page 2 of 3. Strategic Risk Register Risk Movements. Risk Heading Ref Strategic Objectives Link.
","https://burnley.gov.uk/sites/default/files/Item%208%20Strategic%20Risk%20Register%20Movements%20Appx%20B.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Score-based_100taps.json","PDF Score based on evidence submitted","/40 Pass/Fail /20. Score based on evidence submitted Maximum points will be awarded to the highest annual rental offer. All other offers will be scored on the basis of...","https://www.canterbury.gov.uk/download/downloads/id/460/concessions_scoring_matrix.pdf"
2,"_Score-based_100taps.json","All schools and colleges in Bexley - GOV.UK - Find and compare...","Schools get a score based on how well pupils have performed in up to 8 qualifications, which include English, maths, 3 English Baccalaureate qualifications including sciences, computer science, history...","https://www.compare-school-performance.service.gov.uk/schools-by-type?step=phase&region=303&geographic=la&phase=secondary"
3,"_Score-based_100taps.json","Compare selected schools and colleges - GOV.UK - Find and compare...","Schools get a score based on how well pupils have performed in up to 8 qualifications, which include English, maths, 3 English Baccalaureate qualifications including sciences, computer science, history...","https://www.compare-school-performance.service.gov.uk/compare-schools?for=secondary"
4,"_Score-based_100taps.json","PDF Title: Necropolis by Anthony Horowitz","Average Score based on personal response: 9 + 10 + 8 + 9 + 9 = 45. Favourite parts: p 339 Necropolis : Slowly the city began to reveal itself…. p 26 - 57 : the episode inside the church.","http://www.wiltshire.gov.uk/necropolis.pdf"
5,"_Score-based_100taps.json","Winter Roads Treatment - Infrastructure Services - Shetland Islands...","The policy has a hierarchy of route treatments ranging from priorities 1 to 4. Road sections are allocated a score based on a range of factors such as traffic flow...","http://www.shetland.gov.uk/roads/winter-roads-treatment.asp"
6,"_Score-based_100taps.json","PDF Diabetes 'Z-Score' Dashboard for Southampton's GP Practices","Careful attention should be paid to the numbers involved, as a high z-score based on small numbers is subject to significant natural variation and therefore may be misleading.","http://www.publichealth.southampton.gov.uk/images/2012_08_ph%20info%20briefing%20diabetes%20z-score%20profiles.pdf"
7,"_Score-based_100taps.json","Mayor unveils new checker scheme to identify most... | London City Hall","Vehicles included on the website will be given a 'score' based on their emissions. The move forms part of Sadiq's hard-hitting plans to tackle London's toxic air quality.","https://www.london.gov.uk/press-releases/mayoral/mayor-unveils-polluting-vehicle-checker-scheme"
8,"_Score-based_100taps.json","How to set your evaluation criteria when buying Digital... - GOV.UK","Price is scored based on how close each supplier's quote is to the cheapest supplier's quote. You need to tell outcomes suppliers how you want them to provide a quote for their proposal.","https://www.gov.uk/guidance/how-to-set-your-evaluation-criteria-when-buying-digital-outcomes-and-specialists-services"
9,"_Score-based_100taps.json","PDF Key findings from the Healthy Streets Survey | Indicators' score variation","• Respondents are asked to score 8 of the 10 Healthy Streets Indicators from 0 to 10 (10 is best). Variation in Healthy Street score based on weather conditions.","http://content.tfl.gov.uk/key-findings-from-the-healthy-streets-survey.pdf"
10,"_Score-based_100taps.json","PDF Post-16 QCA Points Scoring System","The table below lists a few of the common qualifications and their scores based on the new QCA point score system.","http://www.medway.gov.uk/pdf/post-16_qca_pts_updated-2.pdf"
11,"_Score-based_100taps.json","5.6 Food Establishment Intervention Rating Schemes | Food Standards...","Officers should not attempt to reassess the corporate management element but should consider the score based upon the degree of local implementation by local management.","https://www.food.gov.uk/enforcement/codes-of-practice/food-law-code-of-practice-2015/5-6-food-establishment-intervention-rating-schemes"
